preset_id,day,shop1,shop2,shop3,variant,workers_total,cash_min_after_mandatory_finance,buy_sw_today,sw_owned_end,capacity_clamped,wheat_seed_count,next_day_hire_reserve,C,S,G,ST,CR,T,M
D10|PET_CAFE+ICE_CREAM_SHOP+PIZZA_SHOP|HIGH,10,PET_CAFE,ICE_CREAM_SHOP,PIZZA_SHOP,HIGH,12,2008,False,True,False,2,88,9,1,3,26,14,6,12
D10|PET_CAFE+ICE_CREAM_SHOP+BRUNCH_SPOT|LOW,10,PET_CAFE,ICE_CREAM_SHOP,BRUNCH_SPOT,LOW,11,1508,False,True,False,2,88,7,1,3,32,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+BRUNCH_SPOT|BASE,10,PET_CAFE,ICE_CREAM_SHOP,BRUNCH_SPOT,BASE,11,1508,False,True,False,2,88,7,1,3,32,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+BRUNCH_SPOT|HIGH,10,PET_CAFE,ICE_CREAM_SHOP,BRUNCH_SPOT,HIGH,12,1808,False,True,False,2,88,7,1,4,32,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+YARN_STORE|LOW,10,PET_CAFE,ICE_CREAM_SHOP,YARN_STORE,LOW,11,1278,False,True,False,9,88,7,2,3,24,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+YARN_STORE|BASE,10,PET_CAFE,ICE_CREAM_SHOP,YARN_STORE,BASE,11,1768,False,True,False,8,88,7,3,3,24,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+YARN_STORE|HIGH,10,PET_CAFE,ICE_CREAM_SHOP,YARN_STORE,HIGH,12,2268,False,True,False,8,88,7,4,3,24,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+ICE_CREAM_SHOP|LOW,10,PET_CAFE,ICE_CREAM_SHOP,ICE_CREAM_SHOP,LOW,11,1898,False,True,False,1,88,8,1,3,32,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+ICE_CREAM_SHOP|BASE,10,PET_CAFE,ICE_CREAM_SHOP,ICE_CREAM_SHOP,BASE,11,2288,False,True,False,0,88,9,1,3,32,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+ICE_CREAM_SHOP|HIGH,10,PET_CAFE,ICE_CREAM_SHOP,ICE_CREAM_SHOP,HIGH,12,2488,False,True,False,0,88,9,1,3,34,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+PET_CAFE|LOW,10,PET_CAFE,ICE_CREAM_SHOP,PET_CAFE,LOW,11,848,False,True,False,4,88,7,1,3,24,20,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+PET_CAFE|BASE,10,PET_CAFE,ICE_CREAM_SHOP,PET_CAFE,BASE,11,888,False,True,False,0,88,7,1,3,24,24,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+PET_CAFE|HIGH,10,PET_CAFE,ICE_CREAM_SHOP,PET_CAFE,HIGH,12,968,False,True,False,0,88,7,1,3,24,28,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+SMOOTHIE_SHOP|LOW,10,PET_CAFE,ICE_CREAM_SHOP,SMOOTHIE_SHOP,LOW,11,1898,False,True,False,1,88,8,1,3,32,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+SMOOTHIE_SHOP|BASE,10,PET_CAFE,ICE_CREAM_SHOP,SMOOTHIE_SHOP,BASE,11,2288,False,True,False,0,88,9,1,3,32,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+SMOOTHIE_SHOP|HIGH,10,PET_CAFE,ICE_CREAM_SHOP,SMOOTHIE_SHOP,HIGH,12,2488,False,True,False,0,88,9,1,3,34,14,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+FARMERS_MARKET|LOW,10,PET_CAFE,ICE_CREAM_SHOP,FARMERS_MARKET,LOW,11,1368,False,True,False,0,88,7,1,3,30,18,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+FARMERS_MARKET|BASE,10,PET_CAFE,ICE_CREAM_SHOP,FARMERS_MARKET,BASE,11,1568,False,True,False,0,88,7,1,3,32,18,0,12
D10|PET_CAFE+ICE_CREAM_SHOP+FARMERS_MARKET|HIGH,10,PET_CAFE,ICE_CREAM_SHOP,FARMERS_MARKET,HIGH,12,1768,False,True,False,0,88,7,1,3,34,18,0,12
D10|PET_CAFE+PET_CAFE+BAKERY|LOW,10,PET_CAFE,PET_CAFE,BAKERY,LOW,11,168,False,False,False,8,88,2,1,3,0,24,0,12
D10|PET_CAFE+PET_CAFE+BAKERY|BASE,10,PET_CAFE,PET_CAFE,BAKERY,BASE,11,2708,True,True,False,32,88,2,1,4,0,24,0,12
D10|PET_CAFE+PET_CAFE+BAKERY|HIGH,10,PET_CAFE,PET_CAFE,BAKERY,HIGH,12,3008,True,True,False,32,88,2,1,5,0,24,0,12
D10|PET_CAFE+PET_CAFE+PIZZA_SHOP|LOW,10,PET_CAFE,PET_CAFE,PIZZA_SHOP,LOW,11,3048,True,True,False,26,88,3,1,3,0,24,6,12
D10|PET_CAFE+PET_CAFE+PIZZA_SHOP|BASE,10,PET_CAFE,PET_CAFE,PIZZA_SHOP,BASE,11,3438,True,True,False,25,88,4,1,3,0,24,6,12
D10|PET_CAFE+PET_CAFE+PIZZA_SHOP|HIGH,10,PET_CAFE,PET_CAFE,PIZZA_SHOP,HIGH,12,3838,True,True,False,25,88,5,1,3,0,24,6,12
D10|PET_CAFE+PET_CAFE+BRUNCH_SPOT|LOW,10,PET_CAFE,PET_CAFE,BRUNCH_SPOT,LOW,11,3498,True,True,False,21,88,2,1,3,12,24,0,12
D10|PET_CAFE+PET_CAFE+BRUNCH_SPOT|BASE,10,PET_CAFE,PET_CAFE,BRUNCH_SPOT,BASE,11,3788,True,True,False,20,88,2,1,4,12,24,0,12
D10|PET_CAFE+PET_CAFE+BRUNCH_SPOT|HIGH,10,PET_CAFE,PET_CAFE,BRUNCH_SPOT,HIGH,12,4088,True,True,False,20,88,2,1,5,12,24,0,12
D10|PET_CAFE+PET_CAFE+YARN_STORE|LOW,10,PET_CAFE,PET_CAFE,YARN_STORE,LOW,11,2908,True,True,False,32,88,2,2,3,0,24,0,12
D10|PET_CAFE+PET_CAFE+YARN_STORE|BASE,10,PET_CAFE,PET_CAFE,YARN_STORE,BASE,11,3398,True,True,False,31,88,2,3,3,0,24,0,12
D10|PET_CAFE+PET_CAFE+YARN_STORE|HIGH,10,PET_CAFE,PET_CAFE,YARN_STORE,HIGH,12,3898,True,True,False,31,88,2,4,3,0,24,0,12
D10|PET_CAFE+PET_CAFE+ICE_CREAM_SHOP|LOW,10,PET_CAFE,PET_CAFE,ICE_CREAM_SHOP,LOW,11,3888,True,True,False,20,88,3,1,3,12,24,0,12
D10|PET_CAFE+PET_CAFE+ICE_CREAM_SHOP|BASE,10,PET_CAFE,PET_CAFE,ICE_CREAM_SHOP,BASE,11,4278,True,True,False,19,88,4,1,3,12,24,0,12
D10|PET_CAFE+PET_CAFE+ICE_CREAM_SHOP|HIGH,10,PET_CAFE,PET_CAFE,ICE_CREAM_SHOP,HIGH,12,4678,True,True,False,19,88,5,1,3,12,24,0,12
D10|PET_CAFE+PET_CAFE+PET_CAFE|LOW,10,PET_CAFE,PET_CAFE,PET_CAFE,LOW,11,168,False,False,False,8,88,2,1,3,0,24,0,12
D10|PET_CAFE+PET_CAFE+PET_CAFE|BASE,10,PET_CAFE,PET_CAFE,PET_CAFE,BASE,11,168,False,False,False,8,88,2,1,3,0,24,0,12
D10|PET_CAFE+PET_CAFE+PET_CAFE|HIGH,10,PET_CAFE,PET_CAFE,PET_CAFE,HIGH,12,2458,True,True,False,29,88,2,1,3,0,28,0,12
D10|PET_CAFE+PET_CAFE+SMOOTHIE_SHOP|LOW,10,PET_CAFE,PET_CAFE,SMOOTHIE_SHOP,LOW,11,3888,True,True,False,20,88,3,1,3,12,24,0,12
D10|PET_CAFE+PET_CAFE+SMOOTHIE_SHOP|BASE,10,PET_CAFE,PET_CAFE,SMOOTHIE_SHOP,BASE,11,4278,True,True,False,19,88,4,1,3,12,24,0,12
D10|PET_CAFE+PET_CAFE+SMOOTHIE_SHOP|HIGH,10,PET_CAFE,PET_CAFE,SMOOTHIE_SHOP,HIGH,12,4678,True,True,False,19,88,5,1,3,12,24,0,12
D10|PET_CAFE+PET_CAFE+FARMERS_MARKET|LOW,10,PET_CAFE,PET_CAFE,FARMERS_MARKET,LOW,11,3318,True,True,False,23,88,2,1,3,10,24,0,12
D10|PET_CAFE+PET_CAFE+FARMERS_MARKET|BASE,10,PET_CAFE,PET_CAFE,FARMERS_MARKET,BASE,11,3498,True,True,False,21,88,2,1,3,12,24,0,12
D10|PET_CAFE+PET_CAFE+FARMERS_MARKET|HIGH,10,PET_CAFE,PET_CAFE,FARMERS_MARKET,HIGH,12,3698,True,True,False,21,88,2,1,3,14,24,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+BAKERY|LOW,10,PET_CAFE,SMOOTHIE_SHOP,BAKERY,LOW,11,788,False,True,False,10,88,7,1,3,24,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+BAKERY|BASE,10,PET_CAFE,SMOOTHIE_SHOP,BAKERY,BASE,11,788,False,True,False,10,88,7,1,3,24,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+BAKERY|HIGH,10,PET_CAFE,SMOOTHIE_SHOP,BAKERY,HIGH,12,1088,False,True,False,10,88,7,1,4,24,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+PIZZA_SHOP|LOW,10,PET_CAFE,SMOOTHIE_SHOP,PIZZA_SHOP,LOW,11,1418,False,True,False,3,88,8,1,3,24,14,6,12
D10|PET_CAFE+SMOOTHIE_SHOP+PIZZA_SHOP|BASE,10,PET_CAFE,SMOOTHIE_SHOP,PIZZA_SHOP,BASE,11,1808,False,True,False,2,88,9,1,3,24,14,6,12
D10|PET_CAFE+SMOOTHIE_SHOP+PIZZA_SHOP|HIGH,10,PET_CAFE,SMOOTHIE_SHOP,PIZZA_SHOP,HIGH,12,2008,False,True,False,2,88,9,1,3,26,14,6,12
D10|PET_CAFE+SMOOTHIE_SHOP+BRUNCH_SPOT|LOW,10,PET_CAFE,SMOOTHIE_SHOP,BRUNCH_SPOT,LOW,11,1508,False,True,False,2,88,7,1,3,32,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+BRUNCH_SPOT|BASE,10,PET_CAFE,SMOOTHIE_SHOP,BRUNCH_SPOT,BASE,11,1508,False,True,False,2,88,7,1,3,32,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+BRUNCH_SPOT|HIGH,10,PET_CAFE,SMOOTHIE_SHOP,BRUNCH_SPOT,HIGH,12,1808,False,True,False,2,88,7,1,4,32,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+YARN_STORE|LOW,10,PET_CAFE,SMOOTHIE_SHOP,YARN_STORE,LOW,11,1278,False,True,False,9,88,7,2,3,24,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+YARN_STORE|BASE,10,PET_CAFE,SMOOTHIE_SHOP,YARN_STORE,BASE,11,1768,False,True,False,8,88,7,3,3,24,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+YARN_STORE|HIGH,10,PET_CAFE,SMOOTHIE_SHOP,YARN_STORE,HIGH,12,2268,False,True,False,8,88,7,4,3,24,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+ICE_CREAM_SHOP|LOW,10,PET_CAFE,SMOOTHIE_SHOP,ICE_CREAM_SHOP,LOW,11,1898,False,True,False,1,88,8,1,3,32,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+ICE_CREAM_SHOP|BASE,10,PET_CAFE,SMOOTHIE_SHOP,ICE_CREAM_SHOP,BASE,11,2288,False,True,False,0,88,9,1,3,32,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+ICE_CREAM_SHOP|HIGH,10,PET_CAFE,SMOOTHIE_SHOP,ICE_CREAM_SHOP,HIGH,12,2488,False,True,False,0,88,9,1,3,34,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+PET_CAFE|LOW,10,PET_CAFE,SMOOTHIE_SHOP,PET_CAFE,LOW,11,848,False,True,False,4,88,7,1,3,24,20,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+PET_CAFE|BASE,10,PET_CAFE,SMOOTHIE_SHOP,PET_CAFE,BASE,11,888,False,True,False,0,88,7,1,3,24,24,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+PET_CAFE|HIGH,10,PET_CAFE,SMOOTHIE_SHOP,PET_CAFE,HIGH,12,968,False,True,False,0,88,7,1,3,24,28,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+SMOOTHIE_SHOP|LOW,10,PET_CAFE,SMOOTHIE_SHOP,SMOOTHIE_SHOP,LOW,11,1898,False,True,False,1,88,8,1,3,32,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+SMOOTHIE_SHOP|BASE,10,PET_CAFE,SMOOTHIE_SHOP,SMOOTHIE_SHOP,BASE,11,2288,False,True,False,0,88,9,1,3,32,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+SMOOTHIE_SHOP|HIGH,10,PET_CAFE,SMOOTHIE_SHOP,SMOOTHIE_SHOP,HIGH,12,2488,False,True,False,0,88,9,1,3,34,14,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+FARMERS_MARKET|LOW,10,PET_CAFE,SMOOTHIE_SHOP,FARMERS_MARKET,LOW,11,1368,False,True,False,0,88,7,1,3,30,18,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+FARMERS_MARKET|BASE,10,PET_CAFE,SMOOTHIE_SHOP,FARMERS_MARKET,BASE,11,1568,False,True,False,0,88,7,1,3,32,18,0,12
D10|PET_CAFE+SMOOTHIE_SHOP+FARMERS_MARKET|HIGH,10,PET_CAFE,SMOOTHIE_SHOP,FARMERS_MARKET,HIGH,12,1768,False,True,False,0,88,7,1,3,34,18,0,12
D10|PET_CAFE+FARMERS_MARKET+BAKERY|LOW,10,PET_CAFE,FARMERS_MARKET,BAKERY,LOW,11,378,False,True,False,9,88,2,1,3,24,18,0,12
D10|PET_CAFE+FARMERS_MARKET+BAKERY|BASE,10,PET_CAFE,FARMERS_MARKET,BAKERY,BASE,11,668,False,True,False,8,88,2,1,4,24,18,0,12
D10|PET_CAFE+FARMERS_MARKET+BAKERY|HIGH,10,PET_CAFE,FARMERS_MARKET,BAKERY,HIGH,12,968,False,True,False,8,88,2,1,5,24,18,0,12
D10|PET_CAFE+FARMERS_MARKET+PIZZA_SHOP|LOW,10,PET_CAFE,FARMERS_MARKET,PIZZA_SHOP,LOW,11,1008,False,True,False,2,88,3,1,3,24,18,6,12
D10|PET_CAFE+FARMERS_MARKET+PIZZA_SHOP|BASE,10,PET_CAFE,FARMERS_MARKET,PIZZA_SHOP,BASE,11,1398,False,True,False,1,88,4,1,3,24,18,6,12
D10|PET_CAFE+FARMERS_MARKET+PIZZA_SHOP|HIGH,10,PET_CAFE,FARMERS_MARKET,PIZZA_SHOP,HIGH,12,1798,False,True,False,1,88,5,1,3,24,18,6,12
D10|PET_CAFE+FARMERS_MARKET+BRUNCH_SPOT|LOW,10,PET_CAFE,FARMERS_MARKET,BRUNCH_SPOT,LOW,11,1098,False,True,False,1,88,2,1,3,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+BRUNCH_SPOT|BASE,10,PET_CAFE,FARMERS_MARKET,BRUNCH_SPOT,BASE,11,1388,False,True,False,0,88,2,1,4,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+BRUNCH_SPOT|HIGH,10,PET_CAFE,FARMERS_MARKET,BRUNCH_SPOT,HIGH,12,1688,False,True,False,0,88,2,1,5,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+YARN_STORE|LOW,10,PET_CAFE,FARMERS_MARKET,YARN_STORE,LOW,11,868,False,True,False,8,88,2,2,3,24,18,0,12
D10|PET_CAFE+FARMERS_MARKET+YARN_STORE|BASE,10,PET_CAFE,FARMERS_MARKET,YARN_STORE,BASE,11,1358,False,True,False,7,88,2,3,3,24,18,0,12
D10|PET_CAFE+FARMERS_MARKET+YARN_STORE|HIGH,10,PET_CAFE,FARMERS_MARKET,YARN_STORE,HIGH,12,1858,False,True,False,7,88,2,4,3,24,18,0,12
D10|PET_CAFE+FARMERS_MARKET+ICE_CREAM_SHOP|LOW,10,PET_CAFE,FARMERS_MARKET,ICE_CREAM_SHOP,LOW,11,1488,False,True,False,0,88,3,1,3,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+ICE_CREAM_SHOP|BASE,10,PET_CAFE,FARMERS_MARKET,ICE_CREAM_SHOP,BASE,11,1888,False,True,False,0,88,4,1,3,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+ICE_CREAM_SHOP|HIGH,10,PET_CAFE,FARMERS_MARKET,ICE_CREAM_SHOP,HIGH,12,2288,False,True,False,0,88,5,1,3,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+PET_CAFE|LOW,10,PET_CAFE,FARMERS_MARKET,PET_CAFE,LOW,11,398,False,True,False,7,88,2,1,3,24,20,0,12
D10|PET_CAFE+FARMERS_MARKET+PET_CAFE|BASE,10,PET_CAFE,FARMERS_MARKET,PET_CAFE,BASE,11,438,False,True,False,3,88,2,1,3,24,24,0,12
D10|PET_CAFE+FARMERS_MARKET+PET_CAFE|HIGH,10,PET_CAFE,FARMERS_MARKET,PET_CAFE,HIGH,12,518,False,True,False,3,88,2,1,3,24,28,0,12
D10|PET_CAFE+FARMERS_MARKET+SMOOTHIE_SHOP|LOW,10,PET_CAFE,FARMERS_MARKET,SMOOTHIE_SHOP,LOW,11,1488,False,True,False,0,88,3,1,3,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+SMOOTHIE_SHOP|BASE,10,PET_CAFE,FARMERS_MARKET,SMOOTHIE_SHOP,BASE,11,1888,False,True,False,0,88,4,1,3,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+SMOOTHIE_SHOP|HIGH,10,PET_CAFE,FARMERS_MARKET,SMOOTHIE_SHOP,HIGH,12,2288,False,True,False,0,88,5,1,3,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+FARMERS_MARKET|LOW,10,PET_CAFE,FARMERS_MARKET,FARMERS_MARKET,LOW,11,918,False,True,False,3,88,2,1,3,30,18,0,12
D10|PET_CAFE+FARMERS_MARKET+FARMERS_MARKET|BASE,10,PET_CAFE,FARMERS_MARKET,FARMERS_MARKET,BASE,11,1098,False,True,False,1,88,2,1,3,32,18,0,12
D10|PET_CAFE+FARMERS_MARKET+FARMERS_MARKET|HIGH,10,PET_CAFE,FARMERS_MARKET,FARMERS_MARKET,HIGH,12,1298,False,True,False,1,88,2,1,3,34,18,0,12
D10|SMOOTHIE_SHOP+BAKERY+BAKERY|LOW,10,SMOOTHIE_SHOP,BAKERY,BAKERY,LOW,11,538,False,True,False,5,88,10,1,1,24,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+BAKERY|BASE,10,SMOOTHIE_SHOP,BAKERY,BAKERY,BASE,11,538,False,True,False,5,88,10,1,1,24,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+BAKERY|HIGH,10,SMOOTHIE_SHOP,BAKERY,BAKERY,HIGH,12,838,False,True,False,5,88,10,1,2,24,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+PIZZA_SHOP|LOW,10,SMOOTHIE_SHOP,BAKERY,PIZZA_SHOP,LOW,11,788,False,True,False,0,88,10,1,1,24,0,6,12
D10|SMOOTHIE_SHOP+BAKERY+PIZZA_SHOP|BASE,10,SMOOTHIE_SHOP,BAKERY,PIZZA_SHOP,BASE,11,1188,False,True,False,0,88,11,1,1,24,0,6,12
D10|SMOOTHIE_SHOP+BAKERY+PIZZA_SHOP|HIGH,10,SMOOTHIE_SHOP,BAKERY,PIZZA_SHOP,HIGH,12,1588,False,True,False,0,88,12,1,1,24,0,6,12
D10|SMOOTHIE_SHOP+BAKERY+BRUNCH_SPOT|LOW,10,SMOOTHIE_SHOP,BAKERY,BRUNCH_SPOT,LOW,11,1288,False,True,False,0,88,10,1,1,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+BRUNCH_SPOT|BASE,10,SMOOTHIE_SHOP,BAKERY,BRUNCH_SPOT,BASE,11,1288,False,True,False,0,88,10,1,1,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+BRUNCH_SPOT|HIGH,10,SMOOTHIE_SHOP,BAKERY,BRUNCH_SPOT,HIGH,12,1588,False,True,False,0,88,10,1,2,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+YARN_STORE|LOW,10,SMOOTHIE_SHOP,BAKERY,YARN_STORE,LOW,11,1028,False,True,False,4,88,10,2,1,24,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+YARN_STORE|BASE,10,SMOOTHIE_SHOP,BAKERY,YARN_STORE,BASE,11,1518,False,True,False,3,88,10,3,1,24,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+YARN_STORE|HIGH,10,SMOOTHIE_SHOP,BAKERY,YARN_STORE,HIGH,12,2018,False,True,False,3,88,10,4,1,24,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+ICE_CREAM_SHOP|LOW,10,SMOOTHIE_SHOP,BAKERY,ICE_CREAM_SHOP,LOW,11,1288,False,True,False,0,88,10,1,1,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+ICE_CREAM_SHOP|BASE,10,SMOOTHIE_SHOP,BAKERY,ICE_CREAM_SHOP,BASE,11,1688,False,True,False,0,88,11,1,1,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+ICE_CREAM_SHOP|HIGH,10,SMOOTHIE_SHOP,BAKERY,ICE_CREAM_SHOP,HIGH,12,2088,False,True,False,0,88,12,1,1,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+PET_CAFE|LOW,10,SMOOTHIE_SHOP,BAKERY,PET_CAFE,LOW,11,688,False,True,False,0,88,10,1,1,24,10,0,12
D10|SMOOTHIE_SHOP+BAKERY+PET_CAFE|BASE,10,SMOOTHIE_SHOP,BAKERY,PET_CAFE,BASE,11,768,False,True,False,0,88,10,1,1,24,14,0,12
D10|SMOOTHIE_SHOP+BAKERY+PET_CAFE|HIGH,10,SMOOTHIE_SHOP,BAKERY,PET_CAFE,HIGH,12,848,False,True,False,0,88,10,1,1,24,18,0,12
D10|SMOOTHIE_SHOP+BAKERY+SMOOTHIE_SHOP|LOW,10,SMOOTHIE_SHOP,BAKERY,SMOOTHIE_SHOP,LOW,11,1288,False,True,False,0,88,10,1,1,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+SMOOTHIE_SHOP|BASE,10,SMOOTHIE_SHOP,BAKERY,SMOOTHIE_SHOP,BASE,11,1688,False,True,False,0,88,11,1,1,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+SMOOTHIE_SHOP|HIGH,10,SMOOTHIE_SHOP,BAKERY,SMOOTHIE_SHOP,HIGH,12,2088,False,True,False,0,88,12,1,1,32,0,0,12
D10|SMOOTHIE_SHOP+BAKERY+FARMERS_MARKET|LOW,10,SMOOTHIE_SHOP,BAKERY,FARMERS_MARKET,LOW,11,1208,False,True,False,0,88,10,1,1,30,6,0,12
D10|SMOOTHIE_SHOP+BAKERY+FARMERS_MARKET|BASE,10,SMOOTHIE_SHOP,BAKERY,FARMERS_MARKET,BASE,11,1408,False,True,False,0,88,10,1,1,32,6,0,12
D10|SMOOTHIE_SHOP+BAKERY+FARMERS_MARKET|HIGH,10,SMOOTHIE_SHOP,BAKERY,FARMERS_MARKET,HIGH,12,1608,False,True,False,0,88,10,1,1,34,6,0,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+BAKERY|LOW,10,SMOOTHIE_SHOP,PIZZA_SHOP,BAKERY,LOW,11,538,False,True,False,5,88,11,1,1,24,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+BAKERY|BASE,10,SMOOTHIE_SHOP,PIZZA_SHOP,BAKERY,BASE,11,538,False,True,False,5,88,11,1,1,24,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+BAKERY|HIGH,10,SMOOTHIE_SHOP,PIZZA_SHOP,BAKERY,HIGH,12,838,False,True,False,5,88,11,1,2,24,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+PIZZA_SHOP|LOW,10,SMOOTHIE_SHOP,PIZZA_SHOP,PIZZA_SHOP,LOW,11,698,False,True,False,1,88,11,1,1,24,0,12,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+PIZZA_SHOP|BASE,10,SMOOTHIE_SHOP,PIZZA_SHOP,PIZZA_SHOP,BASE,11,1088,False,True,False,0,88,12,1,1,24,0,12,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+PIZZA_SHOP|HIGH,10,SMOOTHIE_SHOP,PIZZA_SHOP,PIZZA_SHOP,HIGH,12,1488,False,True,False,0,88,13,1,1,24,0,12,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+BRUNCH_SPOT|LOW,10,SMOOTHIE_SHOP,PIZZA_SHOP,BRUNCH_SPOT,LOW,11,1288,False,True,False,0,88,11,1,1,32,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+BRUNCH_SPOT|BASE,10,SMOOTHIE_SHOP,PIZZA_SHOP,BRUNCH_SPOT,BASE,11,1288,False,True,False,0,88,11,1,1,32,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+BRUNCH_SPOT|HIGH,10,SMOOTHIE_SHOP,PIZZA_SHOP,BRUNCH_SPOT,HIGH,12,1588,False,True,False,0,88,11,1,2,32,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+YARN_STORE|LOW,10,SMOOTHIE_SHOP,PIZZA_SHOP,YARN_STORE,LOW,11,1028,False,True,False,4,88,11,2,1,24,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+YARN_STORE|BASE,10,SMOOTHIE_SHOP,PIZZA_SHOP,YARN_STORE,BASE,11,1518,False,True,False,3,88,11,3,1,24,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+YARN_STORE|HIGH,10,SMOOTHIE_SHOP,PIZZA_SHOP,YARN_STORE,HIGH,12,2018,False,True,False,3,88,11,4,1,24,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|LOW,10,SMOOTHIE_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,LOW,11,1288,False,True,False,0,88,11,1,1,32,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|BASE,10,SMOOTHIE_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,BASE,11,1688,False,True,False,0,88,12,1,1,32,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|HIGH,10,SMOOTHIE_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,HIGH,12,2088,False,True,False,0,88,13,1,1,32,0,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+PET_CAFE|LOW,10,SMOOTHIE_SHOP,PIZZA_SHOP,PET_CAFE,LOW,11,688,False,True,False,0,88,11,1,1,24,10,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+PET_CAFE|BASE,10,SMOOTHIE_SHOP,PIZZA_SHOP,PET_CAFE,BASE,11,768,False,True,False,0,88,11,1,1,24,14,8,12
D10|SMOOTHIE_SHOP+PIZZA_SHOP+PET_CAFE|HIGH,10,SMOOTHIE_SHOP,PIZZA_SHOP,PET_CAFE,HIGH,12,848,False,True,False,0,88,11,1,1,24,18,8,12
